,Cohorte,log(qx),Edad
3233,1937,-5.726028083603521,14
3234,1937,-5.615771597333488,15
3235,1937,-5.370888059382872,16
3236,1937,-5.117663866854779,17
3237,1937,-4.694001399694707,18
3238,1937,-4.544075086628281,19
3239,1937,-4.27947004634879,20
3240,1937,-4.169499235822861,21
3241,1937,-4.135791752136274,22
3242,1937,-4.117817918407743,23
3243,1937,-4.148378450714587,24
3244,1937,-4.124597605393122,25
3245,1937,-4.265132883202383,26
3246,1937,-4.281638460642613,27
3247,1937,-4.344345567706193,28
3248,1937,-4.524512282970637,29
3249,1937,-4.439655747510518,30
3250,1937,-4.772406105364005,31
3251,1937,-4.488276434516592,32
3252,1937,-4.540319213668475,33
3253,1937,-4.528209144851963,34
3254,1937,-4.449877301582056,35
3255,1937,-4.546901277864116,36
3256,1937,-4.542195386826703,37
3257,1937,-4.424516686294834,38
3258,1937,-4.501711477619861,39
3259,1937,-4.1037890210501,40
3260,1937,-4.600182644477052,41
3261,1937,-4.246796685413777,42
3262,1937,-4.313247119279056,43
3263,1937,-4.281638460642613,44
3264,1937,-3.9910662127685987,45
3265,1937,-4.303585208367319,46
3266,1937,-4.229477236213597,47
3267,1937,-3.9654237821552614,48
3268,1937,-4.164981641821542,49
3269,1937,-3.653512310276645,50
3270,1937,-4.209755413733428,51
3271,1937,-3.854225906701929,52
3272,1937,-3.9090274964483473,53
3273,1937,-3.8148962946974234,54
3274,1937,-3.630987975698159,55
3275,1937,-3.81989971655234,56
3276,1937,-3.81989971655234,57
3277,1937,-3.4265151896464454,58
3278,1937,-3.622342930313692,59
3279,1937,-3.054209203312967,60
3280,1937,-3.7037900668496904,61
3281,1937,-3.2672785640963684,62
3282,1937,-3.2131422930204403,63
3283,1937,-3.078244695128455,64
3284,1937,-2.8054425471108595,65
3285,1937,-3.1064403955384123,66
3286,1937,-2.9853859814998467,67
3287,1937,-2.7150748160391744,68
3288,1937,-3.025367078683682,69
3289,1937,-2.288978089587829,70
3290,1937,-2.944278991965075,71
3291,1937,-2.4530592063488803,72
3292,1937,-2.420243136462278,73
3293,1937,-2.297896103507914,74
3294,1937,-1.9767405594479157,75
3295,1937,-2.2220194451544786,76
3296,1937,-2.0929726759641873,77
3297,1937,-1.6065421093220749,78
3298,1937,-2.0360755857750656,79
3299,1937,-1.5718049976272495,80
3300,1937,-2.1540788846948216,81
3301,1937,-1.681041331293793,82
3302,1937,-1.781650735079767,83
3303,1937,-1.5154922995915725,84
3304,1937,-1.4698064133489064,85
3305,1937,-1.4408350277810837,86
3306,1937,-1.3852948607868072,87
3307,1937,-1.2579715094249797,88
3308,1937,-1.369437244053468,89
3309,1937,-1.0193760599574802,90
3310,1937,-1.6394333099695013,91
3311,1937,-1.2727871203262957,92
3312,1937,-1.3073353173210893,93
3313,1937,-1.1231304164818352,94
3314,1937,-1.0833789080275205,95
3315,1937,-1.0467696452003998,96
3316,1937,-1.0116184118316067,97
3317,1937,-0.9778470375732609,98
3318,1937,-0.9455135905510583,99
3319,1937,-0.9145672179778812,100
3320,1937,-0.8850101118411231,101
3321,1937,-0.8568197163821691,102
3322,1937,-0.8299295662261116,103
3323,1937,-0.8043469336521708,104
3324,1937,-0.780034928828284,105
3325,1937,-0.7569606312912732,106
3326,1937,-0.7350948083677107,107
3327,1937,-0.714370817011572,108
3328,1937,-0.6947885268320708,109
3329,1937,0.0,110+
3330,1938,-2.021399074285967,0
3331,1938,-3.181098460534171,1
3332,1938,-4.031369763060712,2
3333,1938,-4.533780189901418,3
3334,1938,-4.866534950122499,4
3335,1938,-5.076775096600801,5
3336,1938,-5.280477448419706,6
3337,1938,-5.4608362960458114,7
3338,1938,-5.607563616915658,8
3339,1938,-5.681042987686712,9
3340,1938,-5.7763531674910364,10
3341,1938,-5.867478567326991,11
3342,1938,-5.779584188072483,12
3343,1938,-5.832752855953161,13
3344,1938,-5.652139241504362,14
3345,1938,-5.564890475789582,15
3346,1938,-5.358067370953811,16
3347,1938,-4.989363158820716,17
3348,1938,-4.488276434516592,18
3349,1938,-4.199705077879927,19
3350,1938,-4.170146275638382,20
3351,1938,-4.271559181647911,21
3352,1938,-4.168852614397163,22
3353,1938,-4.282362311560936,23
3354,1938,-4.296950462318763,24
3355,1938,-4.311009147438601,25
3356,1938,-4.374058465024705,26
3357,1938,-4.38523176562283,27
3358,1938,-4.355189980720322,28
3359,1938,-4.495419322028972,29
3360,1938,-4.482952553263842,30
3361,1938,-4.722828229456324,31
3362,1938,-4.497213044482999,32
3363,1938,-4.594230245949757,33
3364,1938,-4.63356966050979,34
3365,1938,-4.515329481988302,35
3366,1938,-4.564028242656916,36
3367,1938,-4.670242182731807,37
3368,1938,-4.450733832683673,38
3369,1938,-4.468892567695543,39
3370,1938,-4.234986892024566,40
3371,1938,-4.561153300571317,41
3372,1938,-4.267983918633221,42
3373,1938,-4.432057568279447,43
3374,1938,-4.288172059202258,44
3375,1938,-3.9916074847709884,45
3376,1938,-4.191075751181873,46
3377,1938,-4.329054749907776,47
3378,1938,-4.03532122177264,48
3379,1938,-4.096546985777301,49
3380,1938,-3.6698614482781746,50
3381,1938,-4.079258924804059,51
3382,1938,-3.827681856994395,52
3383,1938,-3.904550990589445,53
3384,1938,-3.710307401527557,54
3385,1938,-3.628348954373904,55
3386,1938,-3.5418397114646214,56
3387,1938,-3.850927906068335,57
3388,1938,-3.4657359027997265,58
3389,1938,-3.456181689994915,59
3390,1938,-2.958821919533894,60
3391,1938,-3.575550768806933,61
3392,1938,-3.139602643973693,62
3393,1938,-3.21837594982655,63
3394,1938,-2.9961323535753306,64
3395,1938,-2.7179490332814575,65
3396,1938,-2.7390765797073326,66
3397,1938,-2.9088209015646944,67
3398,1938,-2.711907631429515,68
3399,1938,-2.7841755914917012,69
3400,1938,-2.1223490426911127,70
3401,1938,-2.679754331947363,71
3402,1938,-2.29998846714678,72
3403,1938,-2.339975482212605,73
3404,1938,-2.1603913272908706,74
3405,1938,-1.9088552411043023,75
3406,1938,-1.9171866470361953,76
3407,1938,-2.0612087734187763,77
3408,1938,-1.6639468979344931,78
3409,1938,-1.7716627675289325,79
3410,1938,-1.4241208466603472,80
3411,1938,-2.035692634749821,81
3412,1938,-1.5987452828953572,82
3413,1938,-1.6750970612403746,83
3414,1938,-1.3994606576516495,84
3415,1938,-1.2839182945030243,85
3416,1938,-1.2650683703525223,86
3417,1938,-1.388176130537909,87
3418,1938,-1.1487588723587012,88
3419,1938,-1.2099238098193756,89
3420,1938,-0.8782245310676987,90
3421,1938,-1.529056800487288,91
3422,1938,-1.0944310422748866,92
3423,1938,-1.3049355967520704,93
3424,1938,-1.101747197363597,94
3425,1938,-0.9672682866390225,95
3426,1938,-0.9331825995443732,96
3427,1938,-0.900663475988456,97
3428,1938,-0.8697411712211751,98
3429,1938,-0.8403487282989978,99
3430,1938,-0.8124488687856173,100
3431,1938,-0.7860303080400012,101
3432,1938,-0.76101925180678,102
3433,1938,-0.7374125968579608,103
3434,1938,-0.7151269761680045,104
3435,1938,-0.6941476808935289,105
3436,1938,-0.6743843093090602,106
3437,1938,-0.6558321281791345,107
3438,1938,-0.6383938789071744,108
3439,1938,-0.6220551804525319,109
3440,1938,0.0,110+
3441,1939,-2.004705195565819,0
3442,1939,-3.199808762150975,1
3443,1939,-3.9110235050950624,2
3444,1939,-4.477656865689132,3
3445,1939,-4.8358420037230925,4
3446,1939,-5.09130319716371,5
3447,1939,-5.2552578770875895,6
3448,1939,-5.410366870356659,7
3449,1939,-5.554500771940447,8
3450,1939,-5.626821433520073,9
3451,1939,-5.757183251383316,10
3452,1939,-5.799192659460859,11
3453,1939,-5.726028083603521,12
3454,1939,-5.799192659460859,13
3455,1939,-5.588669667555696,14
3456,1939,-5.575389259887802,15
3457,1939,-5.3882420740760235,16
3458,1939,-5.160296068650662,17
3459,1939,-4.683131727457804,18
3460,1939,-4.627415794935411,19
3461,1939,-4.428699042872313,20
3462,1939,-4.512591004694998,21
3463,1939,-4.408781371982701,22
3464,1939,-4.368518284649089,23
3465,1939,-4.407960016700386,24
3466,1939,-4.394909260504895,25
3467,1939,-4.44645849483327,26
3468,1939,-4.393289826952592,27
3469,1939,-4.347431989909382,28
3470,1939,-4.528209144851963,29
3471,1939,-4.2765861222158845,30
3472,1939,-4.653310561316026,31
3473,1939,-4.359091663391386,32
3474,1939,-4.366940997255841,33
3475,1939,-4.417032243872697,34
3476,1939,-4.344345567706193,35
3477,1939,-4.236369062251518,36
3478,1939,-4.3428059215206005,37
3479,1939,-4.3716803426197375,38
3480,1939,-4.348205086198371,39
3481,1939,-4.076308199736002,40
3482,1939,-4.349753074123586,41
3483,1939,-4.051859950615945,42
3484,1939,-4.193060535161258,43
3485,1939,-4.179249069312545,44
3486,1939,-3.843897176380546,45
3487,1939,-4.000307920295718,46
3488,1939,-4.0079833965740574,47
3489,1939,-4.000854219134761,48
3490,1939,-4.026312151830274,49
3491,1939,-3.633633979887958,50
3492,1939,-3.999761919736153,51
3493,1939,-3.6757658149685533,52
3494,1939,-3.77749211247054,53
3495,1939,-3.7054154227540357,54
3496,1939,-3.506891286221219,55
3497,1939,-3.469904579671946,56
3498,1939,-3.5856011046604346,57
3499,1939,-3.5519039990868584,58
3500,1939,-3.5456452860280283,59
3501,1939,-2.855970331178832,60
3502,1939,-3.523704056154952,61
3503,1939,-3.0821620015523785,62
3504,1939,-3.1900454432003236,63
3505,1939,-3.116544893770739,64
3506,1939,-2.778043572922745,65
3507,1939,-2.8387285247443264,66
3508,1939,-2.7606601513745073,67
3509,1939,-2.8271716320100735,68
3510,1939,-2.9141522865615683,69
3511,1939,-2.1102307004997165,70
3512,1939,-2.825314621262861,71
3513,1939,-2.2698275287558736,72
3514,1939,-2.4336053554324497,73
3515,1939,-2.2665425016471166,74
3516,1939,-1.9403058823354815,75
3517,1939,-2.1008694890934563,76
3518,1939,-1.960627926142263,77
3519,1939,-1.8650400914224696,78
3520,1939,-2.052137707152491,79
3521,1939,-1.53865331371614,80
3522,1939,-2.140211174009787,81
3523,1939,-1.6537033287321157,82
3524,1939,-1.760435235986029,83
3525,1939,-1.4724624574070226,84
3526,1939,-1.3623044343797943,85
3527,1939,-1.371957625019838,86
3528,1939,-1.3978812303718107,87
3529,1939,-1.2282313444727166,88
3530,1939,-1.3564637511612165,89
3531,1939,-0.9811226293756968,90
3532,1939,-1.6142997118510078,91
3533,1939,-1.329195949080014,92
3534,1939,-1.2663447852187721,93
3535,1939,-1.2371504801319495,94
3536,1939,-1.0572208563083598,95
3537,1939,-1.02173458433773,96
3538,1939,-0.9876524783598517,97
3539,1939,-0.9549536006515469,98
3540,1939,-0.923693061640917,99
3541,1939,-0.8937712104442849,100
3542,1939,-0.865241217198464,101
3543,1939,-0.8380111159954717,102
3544,1939,-0.8121109129644913,103
3545,1939,-0.7874578600311866,104
3546,1939,-0.7640633289301818,105
3547,1939,-0.741875346651298,106
3548,1939,-0.7208473112022239,107
3549,1939,-0.7009374460350083,108
3550,1939,-0.6821281140775121,109
3551,1939,0.0,110+
3552,1940,-1.8366522381187917,0
3553,1940,-3.3977034924078997,1
3554,1940,-4.038720658474103,2
3555,1940,-4.574640980953268,3
3556,1940,-4.871743295229637,4
3557,1940,-5.184988681241033,5
3558,1940,-5.4398809308698235,6
3559,1940,-5.599422459331958,7
3560,1940,-5.789340363017848,8
3561,1940,-5.863951226809022,9
3562,1940,-5.936976361823913,10
3563,1940,-6.079203461415989,11
3564,1940,-6.032286541628237,12
3565,1940,-6.092390465697942,13
3566,1940,-5.829345697631547,14
3567,1940,-5.726028083603521,15
3568,1940,-5.654992310486769,16
3569,1940,-5.504112279527633,17
3570,1940,-5.141313617738372,18
3571,1940,-5.045226738865875,19
3572,1940,-4.780714758503022,20
3573,1940,-4.650167551918827,21
3574,1940,-4.62028382379814,22
3575,1940,-4.561153300571317,23
3576,1940,-4.564988396355259,24
3577,1940,-4.53471172233953,25
3578,1940,-4.56019682034536,26
3579,1940,-4.547845119368822,27
3580,1940,-4.480301203942222,28
3581,1940,-4.577555018955118,29
3582,1940,-4.511679842900753,30
3583,1940,-4.6766661876931614,31
3584,1940,-4.51624397679369,32
3585,1940,-4.5516294190600615,33
3586,1940,-4.541256860244439,34
3587,1940,-4.500810170663849,35
3588,1940,-4.488276434516592,36
3589,1940,-4.57270299585059,37
3590,1940,-4.472389074754273,38
3591,1940,-4.684213393328545,39
3592,1940,-4.353633560172664,40
3593,1940,-4.595219855134923,41
3594,1940,-4.320743406256983,42
3595,1940,-4.37247242186907,43
3596,1940,-4.399783356263141,44
3597,1940,-4.125216225889187,45
3598,1940,-4.189754747026759,46
3599,1940,-4.183831728723637,47
3600,1940,-4.07277878430754,48
3601,1940,-4.290359446148058,49
3602,1940,-3.9015777475666074,50
3603,1940,-4.145848405089216,51
3604,1940,-3.904550990589445,52
3605,1940,-3.9200551771254104,53
3606,1940,-3.8917303021603837,54
3607,1940,-3.753311314273325,55
3608,1940,-3.6604863796127183,56
3609,1940,-3.7234708988835554,57
3610,1940,-3.5277815337716083,58
3611,1940,-3.7783666206154725,59
3612,1940,-3.2344972057711576,60
3613,1940,-3.5606621563131826,61
3614,1940,-3.2344972057711576,62
3615,1940,-3.2314546070750607,63
3616,1940,-3.226656012187163,64
3617,1940,-3.001348012339627,65
3618,1940,-2.998335659424106,66
3619,1940,-2.958821919533894,67
3620,1940,-2.766527130861186,68
3621,1940,-3.0962158121323133,69
3622,1940,-2.450737134017904,70
3623,1940,-2.7494973910163836,71
3624,1940,-2.4117305402548435,72
3625,1940,-2.4291692451034987,73
3626,1940,-2.400418453342809,74
3627,1940,-2.1603913272908706,75
3628,1940,-2.1109734892929986,76
3629,1940,-2.1549412510814836,77
3630,1940,-1.8282782359284753,78
3631,1940,-2.242148724190215,79
3632,1940,-1.6767001394932681,80
3633,1940,-2.20066047327212,81
3634,1940,-1.717635782912087,82
3635,1940,-1.8420006856648017,83
3636,1940,-1.5103168215662932,84
3637,1940,-1.4821446867767247,85
3638,1940,-1.4708070442648788,86
3639,1940,-1.4548730326851886,87
3640,1940,-1.265635464718043,88
3641,1940,-1.3804315808515149,89
3642,1940,-1.0471970017219538,90
3643,1940,-1.7346610571881784,91
3644,1940,-1.3429284052151205,92
3645,1940,-1.2792712283761642,93
3646,1940,-1.2674452272815095,94
3647,1940,-1.0668810905066561,95
3648,1940,-1.0269150772070805,96
3649,1940,-0.9887270251388668,97
3650,1940,-0.9523065860785249,98
3651,1940,-0.9176166104628275,99
3652,1940,-0.8846225055473583,100
3653,1940,-0.8533159327127666,101
3654,1940,-0.8236659727683332,102
3655,1940,-0.7956008141850545,103
3656,1940,-0.7690999301928413,104
3657,1940,-0.7441036895607981,105
3658,1940,-0.7205800442111899,106
3659,1940,-0.698461275383714,107
3660,1940,-0.6776873026979026,108
3661,1940,-0.6582048373623812,109
3662,1940,0.0,110+
3663,1941,-1.8391026807385757,0
3664,1941,-3.220877827538874,1
3665,1941,-4.244702443810663,2
3666,1941,-4.764165917478549,3
3667,1941,-5.064036070823371,4
3668,1941,-5.347507610738808,5
3669,1941,-5.491902115620702,6
3670,1941,-5.713832810509703,7
3671,1941,-5.8499649848342825,8
3672,1941,-5.903453669785269,9
3673,1941,-5.991464547107982,10
3674,1941,-6.011667254425501,11
3675,1941,-6.023987738813542,12
3676,1941,-6.007593929037865,13
3677,1941,-5.8781358618009785,14
3678,1941,-5.8499649848342825,15
3679,1941,-5.681042987686712,16
3680,1941,-5.408132232555244,17
3681,1941,-5.155083198462129,18
3682,1941,-5.160296068650662,19
3683,1941,-4.874357675803708,20
3684,1941,-4.869135731822556,21
3685,1941,-4.6356293934728,22
3686,1941,-4.6575166663603005,23
3687,1941,-4.655411402424838,24
3688,1941,-4.60817469500839,25
3689,1941,-4.683131727457804,26
3690,1941,-4.612194800925056,27
3691,1941,-4.596210444616619,28
3692,1941,-4.656463480375642,29
3693,1941,-4.53099078781384,30
3694,1941,-4.731867839034049,31
3695,1941,-4.499909675330598,32
3696,1941,-4.55638002181866,33
3697,1941,-4.571735409901854,34
3698,1941,-4.488276434516592,35
3699,1941,-4.4680203478408576,36
3700,1941,-4.555428094093277,37
3701,1941,-4.406319327242926,38
3702,1941,-4.505324851018375,39
3703,1941,-4.2460981174496375,40
3704,1941,-4.531919724248499,41
3705,1941,-4.1037890210501,42
3706,1941,-4.262289953071548,43
3707,1941,-4.16756062455336,44
3708,1941,-3.945579788956989,45
3709,1941,-4.06052301374659,46
3710,1941,-3.9754954283837196,47
3711,1941,-3.819443824135053,48
3712,1941,-3.916031026825685,49
3713,1941,-3.5921157856816284,50
3714,1941,-3.9867465516240825,51
3715,1941,-3.559255686320431,52
3716,1941,-3.6291022500780756,53
3717,1941,-3.508225954420679,54
3718,1941,-3.3720270043623755,55
3719,1941,-3.3775785160635214,56
3720,1941,-3.3944203973831315,57
3721,1941,-3.173185698951085,58
3722,1941,-3.3038891991951576,59
3723,1941,-2.92303958816055,60
3724,1941,-3.4179367056664534,61
3725,1941,-2.8454175128951227,62
3726,1941,-2.951332686257307,63
3727,1941,-2.869452107643661,64
3728,1941,-2.6589743634556173,65
3729,1941,-2.8119118406363004,66
3730,1941,-2.6672922086300423,67
3731,1941,-2.5830929616978264,68
3732,1941,-2.6939993778795506,69
3733,1941,-2.2770148168825157,70
3734,1941,-2.6900138386161117,71
3735,1941,-2.1018507631929655,72
3736,1941,-2.2544618178123175,73
3737,1941,-2.111221208215862,74
3738,1941,-1.9594919657787173,75
3739,1941,-1.9783300403114246,76
3740,1941,-1.857835171222979,77
3741,1941,-1.6623641182435056,78
3742,1941,-1.9118276137581556,79
3743,1941,-1.474470052023616,80
3744,1941,-1.9165066986860715,81
3745,1941,-1.5610287732264128,82
3746,1941,-1.616613596183196,83
3747,1941,-1.375512692755214,84
3748,1941,-1.3080008747499836,85
3749,1941,-1.2437883610302345,86
3750,1941,-1.2871008222335052,87
3751,1941,-1.1053046325292346,88
3752,1941,-1.2388748563352008,89
3753,1941,-0.9562016831869959,90
3754,1941,-1.4047027608032456,91
3755,1941,-1.1058786246601549,92
3756,1941,-1.0961652850250578,93
3757,1941,-1.159413801128772,94
3758,1941,-0.935142311559517,95
3759,1941,-0.9006880886467474,96
3760,1941,-0.8679768715956044,97
3761,1941,-0.8369944565581037,98
3762,1941,-0.8077054214607143,99
3763,1941,-0.7800567445508761,100
3764,1941,-0.753980574167694,101
3765,1941,-0.7294377906609832,102
3766,1941,-0.7063945406455748,103
3767,1941,-0.6847624310255521,104
3768,1941,-0.6644819813461806,105
3769,1941,-0.6455005270925923,106
3770,1941,-0.6277715099298128,107
3771,1941,-0.6112170244691314,108
3772,1941,-0.5957845629931816,109
3773,1941,0.0,110+
3774,1942,-2.0992361690080155,0
3775,1942,-3.4721564706026493,1
3776,1942,-4.071018736918604,2
3777,1942,-4.823326195791262,3
3778,1942,-5.183204559447532,4
3779,1942,-5.403677882205863,5
3780,1942,-5.646457408036931,6
3781,1942,-5.829345697631547,7
3782,1942,-5.940771432792464,8
3783,1942,-6.101279413115189,9
3784,1942,-6.074846156047033,10
3785,1942,-6.18020667170486,11
3786,1942,-6.087975447488826,12
3787,1942,-6.151633299260803,13
3788,1942,-6.049093659944618,14
3789,1942,-5.979535976242708,15
3790,1942,-5.856933654150375,16
3791,1942,-5.564890475789582,17
3792,1942,-5.2785147392518565,18
3793,1942,-5.302325387945576,19
3794,1942,-5.206650178022213,20
3795,1942,-5.031348335693798,21
3796,1942,-4.845968672541022,22
3797,1942,-4.799969264293159,23
3798,1942,-4.832070786180013,24
3799,1942,-4.825816857103714,25
3800,1942,-4.8208417224636,26
3801,1942,-4.8358420037230925,27
3802,1942,-4.810965098967688,28
3803,1942,-4.974785641202558,29
3804,1942,-4.773588837613055,30
3805,1942,-5.084820192285632,31
3806,1942,-4.8308168675204195,32
3807,1942,-4.706096104578052,33
3808,1942,-4.910337572780892,34
3809,1942,-4.761823996033468,35
3810,1942,-4.753670194306536,36
3811,1942,-4.824570751023467,37
3812,1942,-4.719459332390219,38
3813,1942,-4.804841381117159,39
3814,1942,-4.513502997462267,40
3815,1942,-4.8358420037230925,41
3816,1942,-4.46280294470117,42
3817,1942,-4.5698030421508005,43
3818,1942,-4.482067988854108,44
3819,1942,-4.265844880384472,45
3820,1942,-4.381226954503317,46
3821,1942,-4.432057568279447,47
3822,1942,-4.197707075217254,48
3823,1942,-4.259455082285701,49
3824,1942,-3.926629157817508,50
3825,1942,-4.442201357709952,51
3826,1942,-3.9512837193814487,52
3827,1942,-4.033061333805202,53
3828,1942,-3.9368281243471173,54
3829,1942,-3.7541649208125656,55
3830,1942,-3.751180480311316,56
3831,1942,-3.810821124919179,57
3832,1942,-3.5575003760575563,58
3833,1942,-3.6023348527137506,59
3834,1942,-3.2623053827955366,60
3835,1942,-3.8180773925856184,61
3836,1942,-3.3008996603467913,62
3837,1942,-3.18085775768068,63
3838,1942,-3.161314714343669,64
3839,1942,-2.929570071300322,65
3840,1942,-3.079983826001582,66
3841,1942,-3.0603774670475223,67
3842,1942,-2.8890326548949354,68
3843,1942,-3.0533613863906273,69
3844,1942,-2.4672239149356923,70
3845,1942,-3.0424046817524215,71
3846,1942,-2.44853614847835,72
3847,1942,-2.354931573366255,73
3848,1942,-2.334591889129132,74
3849,1942,-2.1151930793869855,75
3850,1942,-2.2119220580968033,76
3851,1942,-2.146008785951949,77
3852,1942,-1.8380338007600445,78
3853,1942,-2.1911331676999026,79
3854,1942,-1.7102532176729166,80
3855,1942,-2.1827596999256973,81
3856,1942,-1.7290100475749453,82
3857,1942,-1.833269200184808,83
3858,1942,-1.5862097863148932,84
3859,1942,-1.5101809858367596,85
3860,1942,-1.4863357153001169,86
3861,1942,-1.4803413390996905,87
3862,1942,-1.2950287130546627,88
3863,1942,-1.449106373531761,89
3864,1942,-1.1280616968933976,90
3865,1942,-1.6972860030072956,91
3866,1942,-1.2135182171694674,92
3867,1942,-1.3197578373196464,93
3868,1942,-1.2337449626596062,94
3869,1942,-1.1022890396405502,95
3870,1942,-1.0620682314874963,96
3871,1942,-1.0235140926621786,97
3872,1942,-0.9866327273054026,98
3873,1942,-0.9513740160034256,99
3874,1942,-0.9177668207575221,100
3875,1942,-0.8857615268393322,101
3876,1942,-0.8553367525371576,102
3877,1942,-0.8264728800550359,103
3878,1942,-0.7990856409734503,104
3879,1942,-0.7732082217348727,105
3880,1942,-0.7487233174487969,106
3881,1942,-0.725629050805199,107
3882,1942,-0.7038644054011505,108
3883,1942,-0.683394889117267,109
3884,1942,0.0,110+
3885,1943,-2.146949801462597,0
3886,1943,-3.6306105459899607,1
3887,1943,-4.329054749907776,2
3888,1943,-4.740989909130626,3
3889,1943,-5.251433780649187,4
3890,1943,-5.509038397863689,5
3891,1943,-5.716867714204857,6
3892,1943,-5.822566010646168,7
3893,1943,-6.087975447488826,8
3894,1943,-6.092390465697942,9
3895,1943,-6.194805471126012,10
3896,1943,-6.151633299260803,11
3897,1943,-6.18991548583182,12
3898,1943,-6.239925906406482,13
3899,1943,-6.087975447488826,14
3900,1943,-6.16581793425276,15
3901,1943,-5.944580961209131,16
3902,1943,-5.678114727907623,17
3903,1943,-5.42161558289253,18
3904,1943,-5.37736057388849,19
3905,1943,-5.193957351223794,20
3906,1943,-5.126046145607583,21
3907,1943,-4.9632747227364185,22
3908,1943,-4.989363158820716,23
3909,1943,-4.9661400542097045,24
3910,1943,-4.980591172747879,25
3911,1943,-5.053021010592694,26
3912,1943,-4.971895465780325,27
3913,1943,-4.9378496243706085,28
3914,1943,-5.049896008049559,29
3915,1943,-5.010135419054604,30
3916,1943,-5.206650178022213,31
3917,1943,-4.947660494934867,32
3918,1943,-4.91851200522045,33
3919,1943,-5.026764676026139,34
3920,1943,-5.025241446485618,35
3921,1943,-4.946253035166987,36
3922,1943,-4.974785641202558,37
3923,1943,-4.9518947990736555,38
3924,1943,-4.919880930827792,39
3925,1943,-4.69618958437526,40
3926,1943,-5.117663866854779,41
3927,1943,-4.746733750309878,42
3928,1943,-4.722828229456324,43
3929,1943,-4.675592650284637,44
3930,1943,-4.512591004694998,45
3931,1943,-4.596210444616619,46
3932,1943,-4.604170685655008,47
3933,1943,-4.459339737776552,48
3934,1943,-4.482952553263842,49
3935,1943,-4.12151023029487,50
3936,1943,-4.500810170663849,51
3937,1943,-4.255922757878156,52
3938,1943,-4.242612578891204,53
3939,1943,-4.102578367149205,54
3940,1943,-4.0162730268019455,55
3941,1943,-3.892220378131966,56
3942,1943,-4.057048777478403,57
3943,1943,-3.819443824135053,58
3944,1943,-3.779679818440433,59
3945,1943,-3.412460573940866,60
3946,1943,-3.8212686421596818,61
3947,1943,-3.6249661283702834,62
3948,1943,-3.461265908128275,63
3949,1943,-3.2693799570419686,64
3950,1943,-3.1601353298456005,65
3951,1943,-3.1784539103692855,66
3952,1943,-3.2119002111317756,67
3953,1943,-3.127664944814817,68
3954,1943,-3.19247735101367,69
3955,1943,-2.6719111544863368,70
3956,1943,-3.0007448153775353,71
3957,1943,-2.722199836706652,72
3958,1943,-2.5882691627831536,73
3959,1943,-2.37075687309738,74
3960,1943,-2.2713771658698527,75
3961,1943,-2.319832986403599,76
3962,1943,-2.2901625729954884,77
3963,1943,-2.066169999486596,78
3964,1943,-2.2784780176508126,79
3965,1943,-1.9062952828213333,80
3966,1943,-2.339145348305848,81
3967,1943,-1.8765333512774929,82
3968,1943,-1.8815091373717339,83
3969,1943,-1.6753106565848082,84
3970,1943,-1.6211563053882987,85
3971,1943,-1.6022637086861,86
3972,1943,-1.5493781560064375,87
3973,1943,-1.3636330785768116,88
3974,1943,-1.4763065998309175,89
3975,1943,-1.260084707126104,90
3976,1943,-1.7485850438442587,91
3977,1943,-1.3755522645879885,92
3978,1943,-1.3175895311129033,93
3979,1943,-1.5103621042434128,94
3980,1943,-1.1330795175503572,95
3981,1943,-1.0871680247838515,96
3982,1943,-1.0432721936349452,97
3983,1943,-1.001467429281748,98
3984,1943,-0.9616804341729654,99
3985,1943,-0.9239449508110146,100
3986,1943,-0.8881649948151379,101
3987,1943,-0.8543493303339718,102
3988,1943,-0.8224361564025309,103
3989,1943,-0.7923710087050458,104
3990,1943,-0.7641062695004393,105
3991,1943,-0.7376007613142502,106
3992,1943,-0.7127378303249494,107
3993,1943,-0.6894938620620429,108
3994,1943,-0.6677913732976373,109
3995,1943,0.0,110+
3996,1944,-2.2589510559739843,0
3997,1944,-3.7748731672809126,1
3998,1944,-4.548789852551984,2
3999,1944,-5.048337161280267,3
4000,1944,-5.2084766625482475,4
4001,1944,-5.578031269350641,5
4002,1944,-5.822566010646168,6
4003,1944,-5.812481891579542,7
4004,1944,-6.057604349612527,8
4005,1944,-6.1469494499483766,9
4006,1944,-6.250235276065343,10
4007,1944,-6.383026750047155,11
4008,1944,-6.2046577675690235,12
4009,1944,-6.239925906406482,13
4010,1944,-6.074846156047033,14
4011,1944,-6.092390465697942,15
4012,1944,-5.991464547107982,16
4013,1944,-5.754023691092947,17
4014,1944,-5.44914025628262,18
4015,1944,-5.4992103089274265,19
4016,1944,-5.294325345278499,20
4017,1944,-5.298317366548036,21
4018,1944,-5.10439667391073,22
4019,1944,-5.046780740732609,23
4020,1944,-5.049896008049559,24
4021,1944,-5.028290229334976,25
4022,1944,-5.043675148174456,26
4023,1944,-5.010135419054604,27
4024,1944,-4.838364073155803,28
4025,1944,-5.037492748266138,29
4026,1944,-4.870438663602973,30
4027,1944,-5.184988681241033,31
4028,1944,-4.8358420037230925,32
4029,1944,-4.902229420252469,33
4030,1944,-4.961845129926823,34
4031,1944,-4.883562211532779,35
4032,1944,-4.913054965757392,36
4033,1944,-4.950481371276509,37
4034,1944,-4.760655088828487,38
4035,1944,-4.964706362207856,39
4036,1944,-4.691817992713764,40
